id,name,address,lat,lng,category,subCategory,district,popular,iconName,somaliCategory
wda_kaalinta_shidaalka_hass_national_872,Kaalinta Shidaalka Hass / National ee Qaybta 872 (Jigjiga Yar),"Service petrol station, diesel dispenser and tire service in Jigjiga Yar residential & commercial grid, Hargeisa",9.57675,44.02951,Fuel Stations (Kaalmaha Shidaalka),fuel,Jigjiga Yar,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_873,Kaalinta Shidaalka & Gaaska ee Qaybta 873 (Ahmed Dhagax),"Fuel station and LPG domestic gas distribution depot in Ahmed Dhagax residential & commercial grid, Hargeisa",9.5535,44.04341,Fuel Stations (Kaalmaha Shidaalka),fuel,Ahmed Dhagax,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_874,Istaanka Gaadiidka Dadweynaha ee Qaybta 874 (150 Highway),"Minibus terminal and designated passenger pick-and-drop stop in 150 Highway residential & commercial grid, Hargeisa",9.57976,44.04431,Transport & Terminals,transit_station,150 Highway,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_875,Isgoyska Weyn ee Gaadiidka ee Qaybta 875 (Shaab / Institutional District),"Major road intersection and inter-district transit artery in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55784,44.05288,Transport & Terminals,transit_station,Shaab / Institutional District,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_876,Huteelka Nasashada & Martida ee Qaybta 876 (Maxamed Mooge),"Comfortable guest lodging and family dining restaurant in Maxamed Mooge residential & commercial grid, Hargeisa",9.51717,44.09395,Hotels & Hospitality,hotel,Maxamed Mooge,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_877,Laanta ZAAD & Dahabshiil ee Qaybta 877 (New Hargeisa),"Banking kiosk, e-remittance and ZAAD cash-in center in New Hargeisa residential & commercial grid, Hargeisa",9.55242,44.08804,Banks & Financial,bank,New Hargeisa,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_878,Laanta TAAJ & Edahab Express ee Qaybta 878 (Daami),"Financial services, money transfer and remittance desk in Daami residential & commercial grid, Hargeisa",9.57367,44.07614,Banks & Financial,bank,Daami,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__879,Xafiiska Adeegga Somtel & Telesom ee Qaybta 879 (Shiraaqle),"Telecommunications branch, SIM registration and fiber service hub in Shiraaqle residential & commercial grid, Hargeisa",9.5615,44.09541,Corporate & Utilities,corporate,Shiraaqle,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_880,Xarunta Korontada Sompower ee Qaybta 880 (Koodbuur),"District electrical distribution and bill payment center in Koodbuur residential & commercial grid, Hargeisa",9.57259,44.03678,Corporate & Utilities,utility,Koodbuur,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_881,Xafiiska Waaxda Dowladda Hoose ee Qaybta 881 (Airport Zone / Masalaha),"Municipal sub-office and local civic administration center in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51992,44.07885,Government & Civic,government,Airport Zone / Masalaha,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__882,Xaafada Deganaanshaha ee Qaybta 882 (Kilalka / Sheikh Nuur East),"Quiet residential enclave and community living sector in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57059,44.08928,Xaafadaha (Districts),neighborhood,Kilalka / Sheikh Nuur East,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_883,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 883 (Goljano District),"Specialized neighborhood clinic & emergency health post in Goljano District residential & commercial grid, Hargeisa",9.55725,44.07651,Hospitals & Healthcare,hospital,Goljano District,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_884,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 884 (Biyo Dhacay Area),"Maternal and child care dispensary center in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55484,44.06988,Hospitals & Healthcare,hospital,Biyo Dhacay Area,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_885,Farmasiga Shacabka & Caafimaadka ee Qaybta 885 (Xero Awr / Hero Awr),"24/7 community pharmacy and dispensary outpost in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56495,44.04401,Hospitals & Healthcare,hospital,Xero Awr / Hero Awr,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_886,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 886 (Downtown Waheen),"Public primary & intermediate school campus in Downtown Waheen residential & commercial grid, Hargeisa",9.5598,44.07194,Schools & Universities,school,Downtown Waheen,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_887,Akadeemiyada Casriga ah ee Qaybta 887 (Jigjiga Yar),"Modern high school and STEM educational institute in Jigjiga Yar residential & commercial grid, Hargeisa",9.57525,44.03993,Schools & Universities,school,Jigjiga Yar,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__888,Machadka Tababarka Xirfadaha ee Qaybta 888 (Ahmed Dhagax),"Vocational and technical training college center in Ahmed Dhagax residential & commercial grid, Hargeisa",9.5517,44.05591,Schools & Universities,university,Ahmed Dhagax,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_889_1_889,Masjidka Jaamaca ee Qaybta 889 (150 Highway),"Congregational Friday mosque with community prayer hall in 150 Highway residential & commercial grid, Hargeisa",9.57765,44.0589,Mosques (Masaajidda),place_of_worship,150 Highway,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_890__890,Masjidka Al-Imaan ee Qaybta 890 (Shaab / Institutional District),"Neighborhood community mosque and Quranic learning hub in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55643,44.0626,Mosques (Masaajidda),place_of_worship,Shaab / Institutional District,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__891,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 891 (Maxamed Mooge),"Neighborhood open-air fresh market and commercial trade zone in Maxamed Mooge residential & commercial grid, Hargeisa",9.51496,44.10923,Markets & Malls,mall,Maxamed Mooge,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_892,Xarunta Ganacsiga & Supermarket ee Qaybta 892 (New Hargeisa),"Modern multi-store retail grocery and provisions shopping center in New Hargeisa residential & commercial grid, Hargeisa",9.55051,44.10124,Markets & Malls,mall,New Hargeisa,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_893,Kaalinta Shidaalka Hass / National ee Qaybta 893 (Daami),"Service petrol station, diesel dispenser and tire service in Daami residential & commercial grid, Hargeisa",9.57206,44.08726,Fuel Stations (Kaalmaha Shidaalka),fuel,Daami,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_894,Kaalinta Shidaalka & Gaaska ee Qaybta 894 (Shiraaqle),"Fuel station and LPG domestic gas distribution depot in Shiraaqle residential & commercial grid, Hargeisa",9.5597,44.10791,Fuel Stations (Kaalmaha Shidaalka),fuel,Shiraaqle,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_895,Istaanka Gaadiidka Dadweynaha ee Qaybta 895 (Koodbuur),"Minibus terminal and designated passenger pick-and-drop stop in Koodbuur residential & commercial grid, Hargeisa",9.57088,44.04859,Transport & Terminals,transit_station,Koodbuur,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_896,Isgoyska Weyn ee Gaadiidka ee Qaybta 896 (Airport Zone / Masalaha),"Major road intersection and inter-district transit artery in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51741,44.09621,Transport & Terminals,transit_station,Airport Zone / Masalaha,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_897,Huteelka Nasashada & Martida ee Qaybta 897 (Kilalka / Sheikh Nuur East),"Comfortable guest lodging and family dining restaurant in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56888,44.10109,Hotels & Hospitality,hotel,Kilalka / Sheikh Nuur East,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_898,Laanta ZAAD & Dahabshiil ee Qaybta 898 (Goljano District),"Banking kiosk, e-remittance and ZAAD cash-in center in Goljano District residential & commercial grid, Hargeisa",9.55575,44.08693,Banks & Financial,bank,Goljano District,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_899,Laanta TAAJ & Edahab Express ee Qaybta 899 (Biyo Dhacay Area),"Financial services, money transfer and remittance desk in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55343,44.0796,Banks & Financial,bank,Biyo Dhacay Area,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__900,Xafiiska Adeegga Somtel & Telesom ee Qaybta 900 (Xero Awr / Hero Awr),"Telecommunications branch, SIM registration and fiber service hub in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56345,44.05443,Corporate & Utilities,corporate,Xero Awr / Hero Awr,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_901,Xarunta Korontada Sompower ee Qaybta 901 (Downtown Waheen),"District electrical distribution and bill payment center in Downtown Waheen residential & commercial grid, Hargeisa",9.56627,44.06659,Corporate & Utilities,utility,Downtown Waheen,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_902,Xafiiska Waaxda Dowladda Hoose ee Qaybta 902 (Jigjiga Yar),"Municipal sub-office and local civic administration center in Jigjiga Yar residential & commercial grid, Hargeisa",9.58334,44.03324,Government & Civic,government,Jigjiga Yar,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__903,Xaafada Deganaanshaha ee Qaybta 903 (Ahmed Dhagax),"Quiet residential enclave and community living sector in Ahmed Dhagax residential & commercial grid, Hargeisa",9.56141,44.04789,Xaafadaha (Districts),neighborhood,Ahmed Dhagax,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_904,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 904 (150 Highway),"Specialized neighborhood clinic & emergency health post in 150 Highway residential & commercial grid, Hargeisa",9.58898,44.04954,Hospitals & Healthcare,hospital,150 Highway,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_905,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 905 (Shaab / Institutional District),"Maternal and child care dispensary center in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56399,44.05636,Hospitals & Healthcare,hospital,Shaab / Institutional District,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_906,Farmasiga Shacabka & Caafimaadka ee Qaybta 906 (Maxamed Mooge),"24/7 community pharmacy and dispensary outpost in Maxamed Mooge residential & commercial grid, Hargeisa",9.52683,44.09942,Hospitals & Healthcare,hospital,Maxamed Mooge,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_907,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 907 (New Hargeisa),"Public primary & intermediate school campus in New Hargeisa residential & commercial grid, Hargeisa",9.56077,44.09277,Schools & Universities,school,New Hargeisa,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_908,Akadeemiyada Casriga ah ee Qaybta 908 (Daami),"Modern high school and STEM educational institute in Daami residential & commercial grid, Hargeisa",9.5807,44.08013,Schools & Universities,school,Daami,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__909,Machadka Tababarka Xirfadaha ee Qaybta 909 (Shiraaqle),"Vocational and technical training college center in Shiraaqle residential & commercial grid, Hargeisa",9.56941,44.09989,Schools & Universities,university,Shiraaqle,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_910_k_910,Masjidka Jaamaca ee Qaybta 910 (Koodbuur),"Congregational Friday mosque with community prayer hall in Koodbuur residential & commercial grid, Hargeisa",9.58005,44.04101,Mosques (Masaajidda),place_of_worship,Koodbuur,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_911__911,Masjidka Al-Imaan ee Qaybta 911 (Airport Zone / Masalaha),"Neighborhood community mosque and Quranic learning hub in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.5309,44.08507,Mosques (Masaajidda),place_of_worship,Airport Zone / Masalaha,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__912,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 912 (Kilalka / Sheikh Nuur East),"Neighborhood open-air fresh market and commercial trade zone in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57805,44.09351,Markets & Malls,mall,Kilalka / Sheikh Nuur East,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_913,Xarunta Ganacsiga & Supermarket ee Qaybta 913 (Goljano District),"Modern multi-store retail grocery and provisions shopping center in Goljano District residential & commercial grid, Hargeisa",9.56384,44.08024,Markets & Malls,mall,Goljano District,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_914,Kaalinta Shidaalka Hass / National ee Qaybta 914 (Biyo Dhacay Area),"Service petrol station, diesel dispenser and tire service in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.56099,44.07336,Fuel Stations (Kaalmaha Shidaalka),fuel,Biyo Dhacay Area,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_915,Kaalinta Shidaalka & Gaaska ee Qaybta 915 (Xero Awr / Hero Awr),"Fuel station and LPG domestic gas distribution depot in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.57154,44.04774,Fuel Stations (Kaalmaha Shidaalka),fuel,Xero Awr / Hero Awr,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_916,Istaanka Gaadiidka Dadweynaha ee Qaybta 916 (Downtown Waheen),"Minibus terminal and designated passenger pick-and-drop stop in Downtown Waheen residential & commercial grid, Hargeisa",9.55789,44.0661,Transport & Terminals,transit_station,Downtown Waheen,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_917,Isgoyska Weyn ee Gaadiidka ee Qaybta 917 (Jigjiga Yar),"Major road intersection and inter-district transit artery in Jigjiga Yar residential & commercial grid, Hargeisa",9.57286,44.03262,Transport & Terminals,transit_station,Jigjiga Yar,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_918,Huteelka Nasashada & Martida ee Qaybta 918 (Ahmed Dhagax),"Comfortable guest lodging and family dining restaurant in Ahmed Dhagax residential & commercial grid, Hargeisa",9.54884,44.04715,Hotels & Hospitality,hotel,Ahmed Dhagax,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_919,Laanta ZAAD & Dahabshiil ee Qaybta 919 (150 Highway),"Banking kiosk, e-remittance and ZAAD cash-in center in 150 Highway residential & commercial grid, Hargeisa",9.57431,44.04867,Banks & Financial,bank,150 Highway,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_920,Laanta TAAJ & Edahab Express ee Qaybta 920 (Shaab / Institutional District),"Financial services, money transfer and remittance desk in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55421,44.05578,Banks & Financial,bank,Shaab / Institutional District,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__921,Xafiiska Adeegga Somtel & Telesom ee Qaybta 921 (Maxamed Mooge),"Telecommunications branch, SIM registration and fiber service hub in Maxamed Mooge residential & commercial grid, Hargeisa",9.51147,44.09852,Corporate & Utilities,corporate,Maxamed Mooge,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_922,Xarunta Korontada Sompower ee Qaybta 922 (New Hargeisa),"District electrical distribution and bill payment center in New Hargeisa residential & commercial grid, Hargeisa",9.54749,44.09199,Corporate & Utilities,utility,New Hargeisa,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_923,Xafiiska Waaxda Dowladda Hoose ee Qaybta 923 (Daami),"Municipal sub-office and local civic administration center in Daami residential & commercial grid, Hargeisa",9.56952,44.07947,Government & Civic,government,Daami,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__924,Xaafada Deganaanshaha ee Qaybta 924 (Shiraaqle),"Quiet residential enclave and community living sector in Shiraaqle residential & commercial grid, Hargeisa",9.55684,44.09915,Xaafadaha (Districts),neighborhood,Shiraaqle,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_925,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 925 (Koodbuur),"Specialized neighborhood clinic & emergency health post in Koodbuur residential & commercial grid, Hargeisa",9.56818,44.04031,Hospitals & Healthcare,hospital,Koodbuur,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_926,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 926 (Airport Zone / Masalaha),"Maternal and child care dispensary center in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51344,44.08404,Hospitals & Healthcare,hospital,Airport Zone / Masalaha,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_927,Farmasiga Shacabka & Caafimaadka ee Qaybta 927 (Kilalka / Sheikh Nuur East),"24/7 community pharmacy and dispensary outpost in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56618,44.09281,Hospitals & Healthcare,hospital,Kilalka / Sheikh Nuur East,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
